student_id,age,study_hours_per_day,social_media_hours,netflix_hours,attendance_percentage,sleep_hours,exercise_frequency,mental_health_rating,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,parental_support_level,motivation_level,exam_anxiety_score,time_management_score,exam_score,study_to_social_ratio,work_life_balance,academic_engagement,stress_support_ratio,total_distractions,sleep_deficit,study_efficiency,habit_cluster,gender_Male,gender_Other,major_Biology,major_Business,major_Computer Science,major_Engineering,major_Psychology,part_time_job_Yes,diet_quality_Good,diet_quality_Poor,parental_education_level_High School,parental_education_level_Master,parental_education_level_PhD,parental_education_level_Some College,internet_quality_Low,internet_quality_Medium,extracurricular_participation_Yes,study_environment_Co-Learning Group,study_environment_Dorm,study_environment_Library,study_environment_Quiet Room,access_to_tutoring_Yes,family_income_range_Low,family_income_range_Medium,learning_style_Kinesthetic,learning_style_Reading,learning_style_Visual
100081,20,6.5,1.2,0.2,78.3,4.0,3,6.9,4.0,4,3.6,No,1,9.7,8,2,10,7.1,100,2.954545454545454,13.5,5.5592999999999995,0.4,1.4,4.0,46.15,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
100082,22,1.3,0.4,2.3,94.8,7.9,0,7.5,2.47,8,1.8,Yes,4,5.1,7,8,7,2.7,53,0.9285714285714287,9.200000000000001,2.5596,0.225,2.6999999999999997,0.09999999999999964,3.5100000000000002,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
100083,25,2.7,0.6,0.6,83.1,8.5,4,5.0,3.82,5,2.6,No,0,4.8,10,4,10,2.6,96,1.6875,15.2,2.1606,0.23636363636363636,1.2,-0.5,7.0200000000000005,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
100084,22,6.9467355218064535,1.3,1.3,55.7,7.2,0,5.2,4.0,3,7.5,Yes,5,10.7,2,8,7,3.8,100,3.0203197920897624,14.146735521806454,2.1166,2.5,2.6,0.7999999999999998,26.397594982864522,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
100085,20,0.0,1.9,2.8,85.7,6.8,3,6.3,4.0,4,4.1,No,0,6.5,9,8,7,5.8,100,0.0,9.8,4.9706,0.41,4.699999999999999,1.2000000000000002,0.0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
100086,16,1.2,3.6,2.0,88.5,8.8,7,2.9,4.0,4,4.3,No,3,8.6,8,10,5,1.5,100,0.2608695652173913,17.0,1.3275,0.47777777777777775,5.6,-0.8000000000000007,1.7999999999999998,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
100087,20,3.2,0.3,3.6,41.9,6.4,7,7.0,4.0,4,6.6,No,3,9.1,7,6,9,9.9,94,2.4615384615384617,16.6,4.1481,0.825,3.9,1.5999999999999996,31.680000000000003,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
100088,22,3.2,4.9,3.3,67.8,6.9,4,6.0,2.92,3,6.3,No,5,12.9,7,4,10,3.2,75,0.5423728813559322,14.100000000000001,2.1696,0.7875,8.2,1.0999999999999996,10.240000000000002,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
100089,28,5.497784896731553,3.5,0.2,66.3,6.7,6,7.1,4.0,7,5.3,No,5,10.7,9,5,10,3.1,100,1.2217299770514563,18.197784896731555,2.0553,0.53,3.7,1.2999999999999998,17.043133179867816,2,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0
100090,21,8.5,4.4,3.6,73.4,5.9,6,2.8,3.58,3,7.1,No,3,17.299999999999997,7,9,6,3.9,94,1.574074074074074,20.4,2.8626,0.8875,8.0,2.0999999999999996,33.15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100091,18,6.2,4.8,2.2,55.3,6.9,3,6.4,3.46,4,4.7,No,5,13.5,6,2,10,5.8,83,1.0689655172413794,16.1,3.2073999999999994,0.6714285714285715,7.0,1.0999999999999996,35.96,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
100092,25,6.657019760526673,0.1,3.7,84.8,8.4,1,8.8,4.0,2,1.5,No,3,12.4,10,4,10,4.6,97,6.051836145933338,16.05701976052667,3.9008,0.13636363636363635,3.8000000000000003,-0.40000000000000036,30.622290898422694,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0
100093,23,5.7,4.0,2.9,94.9,7.7,5,8.4,4.0,6,4.9,No,4,14.1,10,4,10,7.7,96,1.1400000000000001,18.4,7.307300000000001,0.4454545454545455,6.9,0.2999999999999998,43.89,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
100094,25,1.2,2.5,2.6,85.8,4.8,4,8.7,2.65,5,6.7,No,4,7.7,3,6,9,2.5,73,0.34285714285714286,10.0,2.145,1.675,5.1,3.2,3.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0
100095,26,5.8,0.3,0.6,62.4,8.7,7,7.6,3.15,1,3.0,No,4,7.1,8,1,10,1.1,84,4.461538461538462,21.5,0.6864,0.3333333333333333,0.8999999999999999,-0.6999999999999993,6.38,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0
100096,27,6.1,1.2,2.5,56.0,5.8,5,10.0,4.0,5,4.5,No,0,10.3,8,10,5,3.2,97,2.7727272727272725,16.9,1.7920000000000003,0.5,3.7,2.2,19.52,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
100097,26,2.4028451500191057,0.4,3.4,74.0,4.4,5,3.9,2.85,2,6.1,No,0,7.5,1,4,10,2.9,72,1.7163179642993613,11.802845150019106,2.146,3.05,3.8,3.5999999999999996,6.968250935055407,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
100098,26,1.1,3.6,1.6,73.8,7.3,2,3.5,3.69,1,3.7,No,2,6.5,9,6,9,4.5,88,0.23913043478260873,10.4,3.3209999999999997,0.37,5.2,0.7000000000000002,4.95,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
100099,16,5.6,5.0,2.0,65.9,7.9,6,6.1,3.66,4,3.2,No,3,13.3,10,5,10,8.2,92,0.9333333333333332,19.5,5.4038,0.29090909090909095,7.0,0.09999999999999964,45.919999999999995,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
100100,27,5.7,1.8,1.1,65.9,7.4,2,7.0,4.0,7,4.5,Yes,2,8.9,2,1,10,1.8,100,2.035714285714286,15.100000000000001,1.1862000000000001,1.5,2.9000000000000004,0.5999999999999996,10.26,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1
100101,22,1.0,0.8,1.1,43.8,8.7,2,6.0,3.73,7,3.1,No,1,3.4,8,2,10,4.3,92,0.5555555555555556,11.7,1.8833999999999997,0.34444444444444444,1.9000000000000001,-0.6999999999999993,4.3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0
100102,23,1.1,2.2,1.7,58.0,4.9,2,5.7,3.39,5,2.9,No,5,6.6,6,3,10,9.7,92,0.34375,8.0,5.6259999999999994,0.41428571428571426,3.9000000000000004,3.0999999999999996,10.67,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
100103,23,5.9,3.0,2.2,97.2,4.8,0,5.4,2.65,6,5.1,No,2,12.5,5,2,10,8.4,71,1.475,10.7,8.1648,0.85,5.2,3.2,49.56,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
100104,19,6.3,2.0,2.0,72.6,7.9,6,6.0,4.0,3,6.3,No,5,12.1,9,10,5,6.7,100,2.1,20.2,4.864199999999999,0.63,4.0,0.09999999999999964,42.21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
100105,26,5.5,2.6,2.1,66.7,6.1,3,7.5,3.04,1,3.2,No,3,11.4,9,3,10,4.1,76,1.5277777777777777,14.6,2.7346999999999997,0.32,4.7,1.9000000000000004,22.549999999999997,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
100106,17,4.5,1.7,0.4,59.1,9.8,7,10.0,3.8,3,5.7,No,4,8.0,6,2,10,7.1,89,1.6666666666666665,21.3,4.1961,0.8142857142857143,2.1,-1.8000000000000007,31.95,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
100107,18,5.1,2.2,0.1,67.0,7.1,3,9.0,4.0,7,3.1,No,4,8.6,4,4,10,3.5,100,1.5937499999999998,15.2,2.345,0.62,2.3000000000000003,0.9000000000000004,17.849999999999998,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
100108,18,5.6,3.2,2.4,60.9,5.7,1,10.0,3.39,4,4.5,No,2,12.4,5,10,5,6.3,80,1.3333333333333333,12.3,3.8366999999999996,0.75,5.6,2.3,35.279999999999994,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
100109,17,3.0,3.2,2.8,73.3,8.8,2,3.6,3.68,3,6.2,No,1,10.3,6,8,7,6.6,94,0.7142857142857143,13.8,4.8378,0.8857142857142858,6.0,-0.8000000000000007,19.799999999999997,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
100110,22,5.2,0.4,0.1,42.0,6.2,4,6.1,4.0,8,2.3,No,2,7.2,8,10,5,7.7,95,3.714285714285715,15.4,3.2340000000000004,0.25555555555555554,0.5,1.7999999999999998,40.04,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
100111,28,3.7,1.2,3.5,60.9,4.8,4,5.8,4.0,1,1.0,No,4,8.5,4,4,10,8.3,93,1.6818181818181817,12.5,5.0547,0.2,4.7,3.2,30.710000000000004,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
100112,26,3.0,2.7,1.3,74.4,10.4,4,8.4,4.0,3,5.0,No,5,8.4,2,3,10,9.7,100,0.8108108108108107,17.4,7.216799999999999,1.6666666666666667,4.0,-2.4000000000000004,29.099999999999998,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
100113,18,3.1,3.2,2.5,78.0,5.8,1,2.8,4.0,4,1.0,No,2,9.6,9,5,10,7.3,100,0.7380952380952381,9.9,5.694,0.1,5.7,2.2,22.63,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
100114,25,0.0,4.1,2.0,60.3,7.2,4,9.0,2.43,2,4.9,Yes,1,6.7,6,1,10,1.4,69,0.0,11.2,0.8441999999999998,0.7000000000000001,6.1,0.7999999999999998,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
100115,23,7.493339984525651,1.8,0.3,43.1,5.8,2,6.5,2.89,7,5.4,Yes,1,10.9,2,2,10,1.0,65,2.676192851616304,15.293339984525652,0.431,1.8,2.1,2.2,7.493339984525651,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
100116,24,3.2,1.1,0.4,58.8,8.1,1,7.0,3.79,1,6.8,No,1,6.3,3,3,10,1.6,89,1.5238095238095237,12.3,0.9408,1.7,1.5,-0.09999999999999964,5.120000000000001,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
100117,23,4.8,3.8,2.4,58.9,8.6,6,8.3,4.0,4,4.8,No,5,11.8,2,4,10,6.0,100,1.0,19.4,3.534,1.5999999999999999,6.199999999999999,-0.5999999999999996,28.799999999999997,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
100118,16,8.0,4.8,2.0,78.3,7.6,7,10.0,3.57,4,10.0,No,5,15.0,6,3,10,4.5,93,1.3793103448275863,22.6,3.5235,1.4285714285714286,6.8,0.40000000000000036,36.0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
100119,18,5.989289998993092,2.5,2.5,65.4,4.4,6,10.0,3.58,1,1.8,Yes,1,12.0,10,3,10,3.5,90,1.7112257139980263,16.389289998993092,2.289,0.16363636363636364,5.0,3.5999999999999996,20.96251499647582,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
100120,28,0.0,1.2,1.0,67.2,6.6,1,9.3,2.31,6,5.5,Yes,2,4.0,3,2,10,1.1,63,0.0,7.6,0.7392000000000002,1.375,2.2,1.4000000000000004,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
100121,24,4.3,4.4,3.1,56.3,5.9,6,6.2,3.85,5,5.5,No,4,11.9,2,8,7,5.1,92,0.7962962962962962,16.2,2.8712999999999993,1.8333333333333333,7.5,2.0999999999999996,21.929999999999996,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
100122,18,3.4,4.3,1.0,95.2,9.3,6,7.0,3.45,5,3.6,No,0,9.6,7,4,10,3.9,86,0.6415094339622641,18.700000000000003,3.7128,0.45,5.3,-1.3000000000000007,13.26,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
100123,25,6.782306870620903,4.2,1.3,62.1,7.8,0,9.4,4.0,1,2.0,No,1,13.4,10,4,10,5.2,100,1.304289782811712,14.582306870620902,3.2292,0.18181818181818182,5.5,0.20000000000000018,35.267995727228694,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0
100124,27,1.3,3.5,0.0,90.9,7.9,6,10.0,4.0,3,4.3,No,0,5.5,9,4,10,4.8,98,0.2888888888888889,15.200000000000001,4.3632,0.43,3.5,0.09999999999999964,6.24,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
100125,16,4.9,4.1,0.3,79.7,8.4,6,8.0,3.8,7,6.5,No,1,10.4,6,7,8,7.3,97,0.9607843137254903,19.3,5.8181,0.9285714285714286,4.3999999999999995,-0.40000000000000036,35.77,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
100126,17,2.0,2.7,3.9,67.8,10.4,4,6.1,2.92,2,10.0,Yes,1,9.0,5,10,5,1.4,74,0.5405405405405405,16.4,0.9491999999999998,1.6666666666666667,6.6,-2.4000000000000004,2.8,2,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0
100127,21,7.8,2.8,2.2,88.2,7.0,1,5.2,4.0,1,3.9,No,5,13.0,4,3,10,2.8,97,2.0526315789473686,15.8,2.4696,0.78,5.0,1.0,21.84,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
100128,17,5.8,0.6,3.6,47.4,8.0,5,2.1,3.33,5,3.8,No,5,11.7,10,7,8,8.4,80,3.6249999999999996,18.8,3.9816000000000003,0.34545454545454546,4.2,0.0,48.72,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
100129,22,4.4,3.1,1.0,93.0,7.8,6,4.8,4.0,4,1.0,No,4,9.1,7,3,10,4.8,99,1.0731707317073174,18.2,4.4639999999999995,0.125,4.1,0.20000000000000018,21.12,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
100130,28,2.0,0.9,1.3,43.5,5.9,4,8.0,3.73,6,5.9,No,2,4.6,10,4,10,9.8,93,1.0526315789473684,11.9,4.263,0.5363636363636364,2.2,2.0999999999999996,19.6,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100131,24,5.33810510112067,1.8,2.4,96.9,9.6,5,6.3,3.58,4,5.5,No,1,10.9,8,9,6,3.8,94,1.9064661075430964,19.93810510112067,3.6822000000000004,0.6111111111111112,4.2,-1.5999999999999996,20.284799384258545,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
100132,25,4.602424444588155,4.3,0.2,86.5,7.2,2,6.8,3.36,8,5.9,No,1,9.4,6,7,8,6.3,87,0.8683819706770104,13.802424444588155,5.4495,0.8428571428571429,4.5,0.7999999999999998,28.995274000905376,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
100133,27,2.1,1.9,2.9,83.7,7.6,2,6.1,3.33,8,3.0,No,0,7.5,10,1,10,2.6,75,0.7241379310344828,11.7,2.1762,0.2727272727272727,4.8,0.40000000000000036,5.460000000000001,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
100134,23,0.6,4.1,2.7,66.8,8.3,5,3.4,2.71,2,5.1,Yes,3,8.9,2,6,9,3.3,58,0.11764705882352941,13.9,2.2043999999999997,1.7,6.8,-0.3000000000000007,1.9799999999999998,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
100135,27,1.3,3.9,2.3,49.8,4.0,3,6.0,3.09,7,5.1,Yes,3,9.0,1,6,9,3.4,84,0.2653061224489796,8.3,1.6932,2.55,6.199999999999999,4.0,4.42,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
100136,18,6.489753270404044,0.8,0.4,64.6,9.4,3,6.7,4.0,2,5.7,No,3,8.1,5,5,10,3.1,99,3.6054184835578025,18.889753270404043,2.0025999999999997,0.9500000000000001,1.2000000000000002,-1.4000000000000004,20.118235138252537,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0
100137,18,2.4,0.5,0.8,68.4,5.6,1,4.5,2.87,1,1.9,Yes,3,5.0,8,5,10,1.8,68,1.5999999999999999,9.0,1.2312000000000003,0.2111111111111111,1.3,2.4000000000000004,4.32,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
100138,21,4.2,0.3,3.0,80.1,4.8,1,10.0,4.0,1,5.6,No,5,8.8,4,9,6,1.5,100,3.230769230769231,10.0,1.2015,1.1199999999999999,3.3,3.2,6.300000000000001,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
100139,23,6.5,2.6,2.3,47.2,7.8,2,6.7,4.0,8,5.2,No,3,13.4,4,4,10,2.1,100,1.8055555555555556,16.3,0.9912000000000001,1.04,4.9,0.20000000000000018,13.65,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
100140,19,1.6,4.3,2.1,87.2,9.4,0,6.0,4.0,5,2.7,No,4,9.8,2,7,8,2.3,98,0.30188679245283023,11.0,2.0056,0.9,6.4,-1.4000000000000004,3.6799999999999997,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1
100141,28,1.3,0.2,1.1,42.3,6.2,6,4.9,1.99,6,4.4,Yes,2,2.9,4,1,10,7.7,50,1.0833333333333335,13.5,3.2571,0.8800000000000001,1.3,1.7999999999999998,10.01,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
100142,20,0.5,1.3,1.7,66.5,6.7,3,2.4,2.75,2,7.3,Yes,5,4.8,8,9,6,8.8,72,0.2173913043478261,10.2,5.852,0.8111111111111111,3.0,1.2999999999999998,4.4,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
100143,24,4.0,4.6,2.8,70.3,9.0,7,6.8,3.5,1,2.3,No,3,11.9,1,4,10,4.4,93,0.7142857142857143,20.0,3.0932,1.15,7.3999999999999995,-1.0,17.6,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
100144,25,4.6,4.3,3.1,78.8,7.6,3,3.8,4.0,6,6.3,No,5,12.4,7,9,6,1.2,100,0.8679245283018867,15.2,0.9455999999999999,0.7875,7.4,0.40000000000000036,5.52,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
100145,18,8.058998018890609,1.1,1.2,75.1,5.7,6,8.5,3.7,4,5.9,No,2,11.4,10,10,5,3.5,87,3.837618104233623,19.75899801889061,2.6285,0.5363636363636364,2.3,2.3,28.206493066117133,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
100146,26,4.4,4.0,3.2,80.8,7.4,5,4.5,3.9,5,5.5,No,5,12.8,5,7,8,4.6,87,0.8800000000000001,16.8,3.7167999999999997,0.9166666666666666,7.2,0.5999999999999996,20.24,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
100147,19,4.9,0.5,0.5,96.8,5.8,2,2.4,4.0,8,4.6,No,2,6.4,6,4,10,7.7,98,3.266666666666667,12.7,7.4536,0.6571428571428571,1.0,2.2,37.730000000000004,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
100148,21,5.8,4.7,0.3,92.0,6.5,1,10.0,3.57,5,2.6,No,4,12.6,1,3,10,2.2,84,1.0175438596491226,13.3,2.024,1.3,5.0,1.5,12.76,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
100149,23,5.7,0.3,1.8,74.6,6.7,2,6.4,4.0,3,2.7,No,3,8.2,10,7,8,6.7,100,4.384615384615385,14.4,4.9982,0.24545454545454548,2.1,1.2999999999999998,38.190000000000005,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
100150,16,5.1,3.1,1.0,58.7,7.0,5,6.1,4.0,4,3.9,Yes,3,10.6,5,3,10,1.6,100,1.2439024390243902,17.1,0.9392000000000001,0.65,4.1,1.0,8.16,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
100151,27,3.2,4.7,3.7,53.5,8.7,3,8.7,4.0,6,2.3,No,0,12.4,1,10,5,5.5,100,0.5614035087719298,14.899999999999999,2.9425,1.15,8.4,-0.6999999999999993,17.6,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
100152,22,3.2,1.9,2.2,52.3,5.5,2,6.6,3.11,1,3.7,No,0,8.2,7,2,10,7.0,73,1.103448275862069,10.7,3.6609999999999996,0.4625,4.1,2.5,22.400000000000002,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
100153,24,4.4,1.3,2.1,57.7,4.3,6,8.5,4.0,2,3.0,No,4,8.2,8,6,9,3.1,100,1.9130434782608698,14.7,1.7887,0.3333333333333333,3.4000000000000004,3.7,13.640000000000002,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1
100154,26,4.7,1.5,1.9,92.4,6.5,2,6.0,3.15,2,1.0,No,1,8.3,6,7,8,7.6,94,1.8800000000000001,13.2,7.0224,0.14285714285714285,3.4,1.5,35.72,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
100155,26,7.1,0.9,1.6,90.1,7.8,4,7.2,3.15,6,5.6,No,4,11.5,3,2,10,2.2,84,3.736842105263158,18.9,1.9822,1.4,2.5,0.20000000000000018,15.620000000000001,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100156,23,7.0,4.2,3.9,46.8,5.3,7,10.0,4.0,8,5.6,No,5,15.4,5,6,9,1.1,100,1.346153846153846,19.3,0.5148,0.9333333333333332,8.1,2.7,7.700000000000001,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
100157,21,2.5,0.7,3.3,40.7,9.1,0,4.9,2.63,2,8.2,Yes,2,8.3,8,3,10,1.7,60,1.4705882352941178,11.6,0.6919,0.911111111111111,4.0,-1.0999999999999996,4.25,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
100158,16,1.5,0.4,2.0,84.7,5.6,7,7.1,4.0,7,1.0,No,4,4.5,1,9,6,5.9,100,1.0714285714285714,14.1,4.997300000000001,0.5,2.4,2.4000000000000004,8.850000000000001,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
100159,19,5.0,3.8,2.4,83.0,5.6,5,8.3,4.0,8,2.9,No,0,12.6,6,6,9,8.5,96,1.0416666666666667,15.6,7.055,0.41428571428571426,6.199999999999999,2.4000000000000004,42.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
100160,18,6.8,1.1,3.3,46.5,6.9,5,1.1,4.0,7,10.0,Yes,0,11.6,8,8,7,6.9,100,3.2380952380952377,18.7,3.2085000000000004,1.1111111111111112,4.4,1.0999999999999996,46.92,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
100161,24,5.557521811131731,3.0,1.3,98.8,7.3,6,7.4,3.25,7,7.3,No,4,11.6,7,6,9,9.7,79,1.3893804527829328,18.857521811131733,9.583599999999999,0.9125,4.3,0.7000000000000002,53.907961567977786,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
100162,27,2.8,1.7,2.7,70.2,5.4,2,6.1,4.0,5,3.4,No,4,9.2,2,6,9,6.1,97,1.037037037037037,10.2,4.2822,1.1333333333333333,4.4,2.5999999999999996,17.08,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
100163,20,4.6501850186700535,0.8,1.1,81.4,7.4,0,6.3,4.0,2,3.8,No,4,7.1,6,8,7,1.9,97,2.583436121483363,12.050185018670053,1.5466,0.5428571428571428,1.9000000000000001,0.5999999999999996,8.835351535473102,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
